,customerID,DOB,Gender,State,PinCode,transactionDate,store_code,store_description,till_no,transaction_number_by_till,promo_code,promotion_description,product_code,product_description,sale_price_after_promo,discountUsed,cluster
114,BBID_2041805,1985-07-09,male,MADHYA PRADESH,452001.0,2017-01-14,2655,BB-INDORE-MALHAR MEGA MALL,13,54173,NONPROMO,no_promo,1000088418,PATANJALI HW ANTI BACTER HRBL PUMP 250ml,55.0,Payback,2
115,BBID_2041811,1984-06-06,male,MADHYA PRADESH,452001.0,2016-01-24,2655,BB-INDORE-MALHAR MEGA MALL,13,22805,0001079552,"JB B1@5,2@15 RS OFF Detergent Bars HPC",300942704,RIN DET BAR 4*250g,109.0,Payback,1
116,BBID_2041817,1969-03-04,female,MADHYA PRADESH,452018.0,2017-04-14,2655,BB-INDORE-MALHAR MEGA MALL,4,45865,4130,Ex1300,300335590,Message/Heart Mugs,112.78,Payback,2
117,BBID_2041835,1986-08-21,male,MADHYA PRADESH,453331.0,2016-02-06,2655,BB-INDORE-MALHAR MEGA MALL,2,57810,NONPROMO,no_promo,300646053,EKTAA MOONG DAL 1k,137.5,Payback,1
118,BBID_2041873,1990-09-19,male,MADHYA PRADESH,452001.0,2017-04-03,2655,BB-INDORE-MALHAR MEGA MALL,2,99375,NONPROMO,no_promo,300970616,SMINT MINT FLAVOUR SF 6.4g 9,40.0,Payback,2
119,BBID_2041918,1977-09-20,male,MADHYA PRADESH,452001.0,2015-12-24,2655,BB-INDORE-MALHAR MEGA MALL,8,20822,NONPROMO,no_promo,300785147,BB-CB-16X20X168SWG-Suitable for ROI New,2.0,Payback,1
120,BBID_2041942,1951-09-11,female,MADHYA PRADESH,452016.0,2016-10-02,2906,BB-INDORE-TREASURE ISLAND,14,18401,NONPROMO,no_promo,1000609658,F'16 FstiveDlghtCrd,0.01,Payback,2
121,BBID_2041951,1972-03-03,male,MADHYA PRADESH,452010.0,2017-02-06,2655,BB-INDORE-MALHAR MEGA MALL,2,80029,NONPROMO,no_promo,1000218533,DESI ATTA MAKKI/MAIZE ATTA PP 500g,33.0,Payback,2
122,BBID_2041951,1972-03-03,male,MADHYA PRADESH,452010.0,2015-12-02,2655,BB-INDORE-MALHAR MEGA MALL,5,18358,NONPROMO,no_promo,300236012,VANISH STAIN REM OXY 400ml,170.0,Payback,1
123,BBID_2041967,1986-12-25,female,MADHYA PRADESH,452001.0,2017-03-10,2655,BB-INDORE-MALHAR MEGA MALL,2,91212,NONPROMO,no_promo,300160178,LINC GLYCER BP BK 5Pcs,160.0,Payback,2
124,BBID_2041988,1978-06-08,male,MADHYA PRADESH,452010.0,2015-10-02,2655,BB-INDORE-MALHAR MEGA MALL,8,8491,0000996082,AZ B2@299 KIDS ASSORTED AOP AZ EXC,1000157061019,"PBTS-0150-CREW NECK-A-RF-H, 5-6, SCARLET",139.5,Payback,1
125,BBID_2042009,1961-09-16,female,no_state,999999.0,2017-05-26,2655,BB-INDORE-MALHAR MEGA MALL,7,99019,NONPROMO,no_promo,300455123,ODONIL TLT FRSH BLK MIX CP 75g 3+1,192.0,Payback,2
126,BBID_2042009,1961-09-16,female,no_state,999999.0,2017-05-26,2655,BB-INDORE-MALHAR MEGA MALL,7,99019,NONPROMO,no_promo,108023044,EVERYDAY MILKPOW DAIRY WHITNER PP 400g,178.0,Payback,2
127,BBID_2042072,1977-09-03,female,MADHYA PRADESH,452001.0,2015-09-23,2655,BB-INDORE-MALHAR MEGA MALL,3,6297,NONPROMO,no_promo,108000627,GH MASOOR DAL BLACK WHOLE 1kg,120.0,Payback,1
128,BBID_2042090,1990-07-12,female,MADHYA PRADESH,452001.0,2017-06-14,2906,BB-INDORE-TREASURE ISLAND,9,69113,NONPROMO,no_promo,830015169,Imp Showermat Sunflower-70cmx36CM-white,349.0,Payback,2
129,BBID_2042090,1990-07-12,female,MADHYA PRADESH,452001.0,2017-03-02,2655,BB-INDORE-MALHAR MEGA MALL,2,88285,NONPROMO,no_promo,108000628,GH MASOOR DAL BLACK WHOLE 500g,44.0,Payback,2
130,BBID_2042092,1979-10-25,male,no_state,999999.0,2016-10-21,2906,BB-INDORE-TREASURE ISLAND,5,31079,NONPROMO,no_promo,1000203602,ALPENLIEBE JUZT JELLY PULP GUAVA 185g 63,50.0,Payback,2
131,BBID_2042100,1958-12-05,male,MADHYA PRADESH,472001.0,2016-10-30,2906,BB-INDORE-TREASURE ISLAND,12,27088,0001196585,AZ 50% OFF JEWELLERY FASHION REG AZ,1000256271,IT-FA-IJ-AW15-EAR-299-FAS546,149.5,Payback,2
132,BBID_2042105,1957-10-08,female,MADHYA PRADESH,452001.0,2016-01-23,2655,BB-INDORE-MALHAR MEGA MALL,7,26586,0001078666,JB 299 FLAT Containers GM AZ,1000482624,Dry Storage Value Pack-Blue,299.0,Payback,1
133,BBID_2042112,1964-11-19,male,MADHYA PRADESH,452001.0,2016-06-12,2655,BB-INDORE-MALHAR MEGA MALL,9,42667,NONPROMO,no_promo,108100362,ONION LOOSE,10.79,Payback,1
134,BBID_2042147,1964-05-25,male,no_state,999999.0,2017-03-08,2655,BB-INDORE-MALHAR MEGA MALL,2,90345,0001259216,IZ 15 RS OFF REG Cooking Pasta,1000196898,TTRT PASTA CHIFFERI RIGATI PP 250g,60.0,Payback,2
135,BBID_2042156,1987-04-05,male,MADHYA PRADESH,452008.0,2016-11-05,2655,BB-INDORE-MALHAR MEGA MALL,4,2164,NONPROMO,no_promo,530000111,FRESH SWEET CORN KERNELS,29.16,Payback,2
136,BBID_2042156,1987-04-05,male,MADHYA PRADESH,452008.0,2016-05-08,2655,BB-INDORE-MALHAR MEGA MALL,6,55344,NONPROMO,no_promo,1000088447,PATANJALI SC ANTI WRINKLE CREAM BX 50g,150.0,Payback,1
137,BBID_2042156,1987-04-05,male,MADHYA PRADESH,452008.0,2016-03-21,2655,BB-INDORE-MALHAR MEGA MALL,2,72914,NONPROMO,no_promo,108022029,DABUR LQUD CONC SHARBAT E AZAM 750ml,115.0,Payback,1
138,BBID_2042160,1978-02-24,female,no_state,999999.0,2016-07-31,2615,BB-AMRITSAR-TRILIUM MALL,4,55543,NONPROMO,no_promo,108013754,NYCIL TALC COOL HERBAL 150G,82.0,Payback,1
139,BBID_2042162,1975-04-15,male,ORISSA,751024.0,2016-01-31,2655,BB-INDORE-MALHAR MEGA MALL,11,26629,NONPROMO,no_promo,1000438037,CLMT AIR FRESHENER JASMINE HANG BX 50g,32.0,Payback,1
140,BBID_2042197,1981-01-12,male,no_state,713101.0,2015-10-25,2655,BB-INDORE-MALHAR MEGA MALL,10,11329,0001037493,"AZ 1@105, 2@180  FLAT ON KISSAN KET VXEX",300497842,KISSAN KETCHUP DOY PACK 950g,105.0,Payback,1
141,BBID_2042213,1985-01-02,male,no_state,999999.0,2016-06-05,2655,BB-INDORE-MALHAR MEGA MALL,10,41890,NONPROMO,no_promo,1000123958,CADBURY CHOCO DM HOME TREATS PP 140g 7,150.0,Payback,1
142,BBID_2042218,1973-11-22,female,JHARKHAND,831018.0,2016-08-17,2655,BB-INDORE-MALHAR MEGA MALL,9,50872,NONPROMO,no_promo,100104014,KEYA POW SPICE BLACK PEPPER GRINDER 40g,150.0,Payback,1
143,BBID_2042220,1965-01-27,male,no_state,735202.0,2015-09-20,2655,BB-INDORE-MALHAR MEGA MALL,8,6613,NONPROMO,no_promo,300374464,TUR DAL ECONOMY LOOSE,235.2,Payback,1
144,BBID_2042239,1982-05-29,female,TAMILNADU,600091.0,2016-02-29,2655,BB-INDORE-MALHAR MEGA MALL,8,32577,NONPROMO,no_promo,108100298,FB VG CHILLI RED MIRCHI,20.98,Payback,1
145,BBID_2042283,1981-01-03,male,TAMIL NADU,625016.0,2016-01-03,4986,BB-MADURAI-KOCHADAI VILLAGE,16,82226,0001074547,AZ 35 RS Off PEDIASURE PROCESS FOOD,1000000273,PEDIASURE COMPLETE&BALAN VANILLA BX 400g,455.0,Payback,4
146,BBID_2042283,1981-01-03,male,TAMIL NADU,625016.0,2015-06-07,4986,BB-MADURAI-KOCHADAI VILLAGE,16,39565,NONPROMO,no_promo,108021486,CHINGS SAUCE DARK SOYA 200G,45.0,Payback,4
147,BBID_2042340,1981-12-10,male,no_state,999999.0,2015-07-12,4986,BB-MADURAI-KOCHADAI VILLAGE,11,1212,NONPROMO,no_promo,108100276,BANANA MADRAS,8.61,Payback,4
148,BBID_2042349,1986-07-18,female,no_state,624302.0,2016-09-03,4986,BB-MADURAI-KOCHADAI VILLAGE,11,19829,NONPROMO,no_promo,108035053,TANG POWDER CONC LEMON PP 500g,115.0,Payback,4
149,BBID_2042363,1951-06-18,male,TAMILNADU,626001.0,2016-01-09,4986,BB-MADURAI-KOCHADAI VILLAGE,19,76265,NONPROMO,no_promo,108100296,CAULIFLOWER,35.0,Payback,4
150,BBID_2042373,1978-06-01,male,no_state,999999.0,2016-11-22,3692,BB-LUDHIANA-FEROZEPUR-MF,7,63348,0001213777,IZ 5 %DIS MIX LOB,1000155818,CADBURY CHOCO 5 STAR HOME TREATS 200g 11,118.75,Payback,2
151,BBID_2042395,1984-06-29,male,CHATTISGARH,492001.0,2017-04-11,2906,BB-INDORE-TREASURE ISLAND,14,48398,0001273974,AZ 20 %DIS REG Makeup Accessories,1000609064,TS COMB CELLULOSE ACETATE NO 1,128.0,Payback,2
152,BBID_2042403,1957-09-05,male,JHARKHAND,834002.0,2016-09-30,2655,BB-INDORE-MALHAR MEGA MALL,1,4843,NONPROMO,no_promo,1000493969002,"IT-HA-FA-SS16-99-BBHA-097, YELLOW, NA",99.0,Payback,2
153,BBID_2042406,1980-05-20,male,no_state,627657.0,2016-12-30,4986,BB-MADURAI-KOCHADAI VILLAGE,8,19565,0001226966,IS 5% DISC MINIMUM NEW INDIA SALE,108026143,KELLOGS CORNFLAKE CHOCOS 375g,147.25,Payback,4
154,BBID_2042418,1988-07-02,female,TAMILNADU,600083.0,2015-08-13,4986,BB-MADURAI-KOCHADAI VILLAGE,22,3247,0000966514,SAD 375 FLAT SANITARY PADS FOOD TN,1000268511,WHISPER SANPAD ULT CLEAN WINGS XL 44P,375.0,Payback,4
155,BBID_2042440,1991-03-10,male,PUNJAB,144005.0,2016-08-04,2615,BB-AMRITSAR-TRILIUM MALL,10,50054,NONPROMO,no_promo,108007709,CHERRY WAX POLISH DARK TAN 15G,24.0,Payback,1
156,BBID_2042441,1988-05-17,male,WEST BENGAL,700056.0,2016-09-12,2615,BB-AMRITSAR-TRILIUM MALL,13,52905,NONPROMO,no_promo,1000542904005,"LECK-0160-EV15-A-40-CT-PT-EN, XXL, WHITE",399.0,Payback,1
157,BBID_2042443,1989-04-13,male,PUNJAB,144001.0,2017-03-31,2655,BB-INDORE-MALHAR MEGA MALL,1,74518,0001258499,IZ 40 RS OFF REG Sunscreens,1000089319,LOTUS HERB SAFE SUN MATTE GEL SPF50 100g,355.0,Payback,2
158,BBID_2042450,1988-08-04,female,MADHYA PRADESH,474001.0,2016-01-20,2655,BB-INDORE-MALHAR MEGA MALL,9,25213,NONPROMO,no_promo,108100328,GINGER,15.9,Payback,1
159,BBID_2042464,1968-09-29,no_gender,MADHYA PRADESH,482008.0,2016-02-05,3692,BB-LUDHIANA-FEROZEPUR-MF,5,19973,NONPROMO,no_promo,300528030,NILONS PRESERVE GARLIC PASTE IN PP 200g,36.0,Payback,1
160,BBID_2042564,1974-07-11,female,TAMIL NADU,999999.0,2015-11-09,4986,BB-MADURAI-KOCHADAI VILLAGE,6,54632,0001043989,AZ 3@33% OFF KNIGHT WOOD MEN FASHION EXC,1000251735003,"KHSH-3156-JAG-A-FS-CX, 42-SF, RED",669.33,Payback,4
161,BBID_2042570,1963-04-09,male,PUNJAB,144001.0,2017-02-17,2906,BB-INDORE-TREASURE ISLAND,12,49868,NONPROMO,no_promo,102065761,CL-074-9 PNTD WDN HDL-,100.0,Payback,2
162,BBID_2042575,1981-12-23,female,HARAYANA,121003.0,2017-02-03,2655,BB-INDORE-MALHAR MEGA MALL,8,73540,NONPROMO,no_promo,300776411,BB-CB-27X30X208SWG NEW,7.0,Payback,2
163,BBID_2042578,1951-10-10,female,no_state,999999.0,2016-06-10,2906,BB-INDORE-TREASURE ISLAND,10,5049,NONPROMO,no_promo,300785148,BB-CB-20X25X168SWG-Suitable for ROI New,4.0,Payback,1
164,BBID_2042598,1961-08-27,female,DELHI,110070.0,2015-12-12,2655,BB-INDORE-MALHAR MEGA MALL,7,18569,NONPROMO,no_promo,108100325,BEANS FRENCH FLAT,8.42,Payback,1
165,BBID_2042601,1954-01-29,male,no_state,999999.0,2015-10-01,2655,BB-INDORE-MALHAR MEGA MALL,12,7587,NONPROMO,no_promo,108100373,ASH GOURD,37.66,Payback,1
166,BBID_2042605,1948-12-11,male,DELHI,110070.0,2017-06-04,3692,BB-LUDHIANA-FEROZEPUR-MF,1,93609,NONPROMO,no_promo,300183686,F&P HONEY NATURAL 1+1 500g OP,240.0,Payback,2
167,BBID_2042640,1973-09-20,male,PUNJAB,141007.0,2017-02-12,3692,BB-LUDHIANA-FEROZEPUR-MF,7,79324,NONPROMO,no_promo,300812356,SUNFEAST NDL YIPPEE MAGIC MSALA 240/280g,45.0,Payback,2
168,BBID_2042727,1988-07-12,male,MADHYA PRADESH,452001.0,2015-09-25,2655,BB-INDORE-MALHAR MEGA MALL,6,8448,NONPROMO,no_promo,108100379,SPINACH,10.8,Payback,1
169,BBID_2042727,1988-07-12,male,MADHYA PRADESH,452001.0,2016-09-02,2655,BB-INDORE-MALHAR MEGA MALL,4,88218,NONPROMO,no_promo,108100296,CAULIFLOWER,17.0,Payback,1
170,BBID_2042764,1969-11-19,male,no_state,151205.0,2017-01-26,3692,BB-LUDHIANA-FEROZEPUR-MF,1,68464,NONPROMO,no_promo,1000573203,PATANJALI TPASTE DANT KANTI ADVANCE 100g,90.0,Payback,2
171,BBID_2042768,1983-02-08,male,UTTAR PRADESH,201307.0,2016-07-14,2906,BB-INDORE-TREASURE ISLAND,4,6919,0001156218,AZ FLAT 50% MENS FAS VAT EOSS AZ EX,1000441210005,"MXMD-4161-SUVI-MTX14-DEAL-B-, 36, INDIGO",749.5,Payback,1
172,BBID_2042806,1970-06-01,female,DELHI,110032.0,2016-12-11,2906,BB-INDORE-TREASURE ISLAND,7,43169,0001214448,IZ B1G2 @100 %DIS REG GLASS TUMBLERS/SET,1000474761,CHANELLI Regular Glass Mug 350ml,210.0,Payback,2
173,BBID_2042814,1985-11-01,female,no_state,453331.0,2017-03-08,2655,BB-INDORE-MALHAR MEGA MALL,14,48764,NONPROMO,no_promo,1000148621,PONDS SKN CRM WHITE BEAUTY SPF15PA 35g,125.0,Payback,2
174,BBID_2042864,1970-09-16,male,UTTAR PRADESH,226016.0,2017-06-11,2615,BB-AMRITSAR-TRILIUM MALL,10,9773,0001294676,IZ 10 RS OFF REG Powder Concentrates,108035055,TANG POWDER CONC MANGO 500G,115.0,Payback,2
175,BBID_2042874,1987-06-13,male,DELHI,110008.0,2016-08-08,2655,BB-INDORE-MALHAR MEGA MALL,2,21530,0001166112,HO 15 RS OFF CORN BASED FLAKES REG AZ EX,1000110676,KELLOGS CORNFLAKE ORIGINAL PP 875g,270.0,Payback,1
176,BBID_2042907,1980-11-12,male,PUNJAB,151001.0,2016-02-28,2615,BB-AMRITSAR-TRILIUM MALL,3,26614,5050,Ex500,300973984,ACT II IPC SOUTHERN SPICE 50g/70g,28.89,Payback,1
177,BBID_2042965,1965-02-06,male,MADHYA PRADESH,452002.0,2015-11-09,2655,BB-INDORE-MALHAR MEGA MALL,13,13513,0001029592,AZ 99 FLAT PLASTIC ASSORTED EXC EZ,300027796,232 PLASTIC FLOOR WIPER 16,99.0,Payback,1
178,BBID_2042971,1968-05-22,female,no_state,999999.0,2017-04-06,2655,BB-INDORE-MALHAR MEGA MALL,2,398,NONPROMO,no_promo,108100197,MANGO KESAR,98.65,Payback,2
179,BBID_2042972,1980-10-28,female,no_state,999999.0,2016-06-05,2655,BB-INDORE-MALHAR MEGA MALL,14,27562,0001143398,HO 25.0 Rs OFF Nectar AZ,108031969,REAL JUICE CRANBERRY 1L,142.0,Payback,1
180,BBID_2043012,1966-07-23,male,MADHYA PRADESH,452001.0,2017-05-30,2906,BB-INDORE-TREASURE ISLAND,12,72013,NONPROMO,no_promo,1000732964,MAGGI NDL BANGALI JHAAL MASALA PP 73g,20.0,Payback,2
181,BBID_2043027,1954-12-23,male,MADHYA PRADESH,452007.0,2017-04-23,2906,BB-INDORE-TREASURE ISLAND,6,59038,NONPROMO,no_promo,108015124,RIN DET BAR ADVANCE 150g,10.0,Payback,2
182,BBID_2043032,1974-07-08,male,MADHYA PRADESH,452006.0,2016-10-23,2655,BB-INDORE-MALHAR MEGA MALL,6,85922,0001189460,HO 20RS OFF MUESELI REG AZ EX,300460343,KELLOGS MUESELI EXTRA NUTS DELIGHT 500g,255.0,Payback,2
183,BBID_2043050,1980-08-02,no_gender,no_state,999999.0,2016-02-23,2655,BB-INDORE-MALHAR MEGA MALL,4,36296,NONPROMO,no_promo,108100278,BRINJAL BHARTA PURPLE,19.67,Payback,1
184,BBID_2043057,1953-10-30,female,MADHYA PRADESH,452001.0,2015-12-27,2655,BB-INDORE-MALHAR MEGA MALL,8,21508,NONPROMO,no_promo,108100319,METHI,15.08,Payback,1
185,BBID_2043082,1993-05-09,male,MADHYA PRADESH,452001.0,2016-04-14,2655,BB-INDORE-MALHAR MEGA MALL,12,35790,NONPROMO,no_promo,1000096680,SOO FRESH BREAD PAV PLAIN 6P,34.0,Payback,1
186,BBID_2043082,1993-05-09,male,MADHYA PRADESH,452001.0,2016-07-14,2655,BB-INDORE-MALHAR MEGA MALL,4,74780,NONPROMO,no_promo,1000010413,SOO FRESH BUNS BURGER 4P,96.0,Payback,1
187,BBID_2043102,1959-12-10,male,no_state,999999.0,2016-06-03,2906,BB-INDORE-TREASURE ISLAND,2,4197,NONPROMO,no_promo,1000527793,CADBURY DAIRY MILK HEROES BR 18g,20.0,Payback,1
188,BBID_2043115,1968-09-08,male,MADHYA PRADESH,452010.0,2016-03-01,2655,BB-INDORE-MALHAR MEGA MALL,2,66012,5040,Ex400,1000167903,GARNIER FC SCRB PURE ACTIVE APRICOT 100g,101.16,Payback,1
189,BBID_2043139,1955-01-11,no_gender,RAJASTHAN,301001.0,2015-12-30,2655,BB-INDORE-MALHAR MEGA MALL,12,21174,NONPROMO,no_promo,300043603,RADISH RED,8.0,Payback,1
190,BBID_2043139,1955-01-11,no_gender,RAJASTHAN,301001.0,2016-03-30,2655,BB-INDORE-MALHAR MEGA MALL,9,33617,5045,Ex450,300938018,RED LABEL TEA SPECIAL AROMA BX 500g,221.65,Payback,1
191,BBID_2043157,1978-02-14,male,HIMACHAL PRADESH,173025.0,2016-07-16,3692,BB-LUDHIANA-FEROZEPUR-MF,5,49935,NONPROMO,no_promo,1000203563,TIC TAC GUM MINTENSITY 13g 14,15.0,Payback,1
192,BBID_2043223,1990-01-05,male,no_state,999999.0,2016-12-28,4986,BB-MADURAI-KOCHADAI VILLAGE,25,8201,NONPROMO,no_promo,300356445,POTATO ECONOMY PKD,37.29,Payback,4
193,BBID_2043223,1990-01-05,male,no_state,999999.0,2017-04-01,4986,BB-MADURAI-KOCHADAI VILLAGE,10,86977,NONPROMO,no_promo,108010243,HEAD & SHO SHMP COOL MENTHOL 170/180ml,135.0,Payback,4
194,BBID_2043278,1986-01-27,female,no_state,-1.0,2015-09-05,2655,BB-INDORE-MALHAR MEGA MALL,15,4431,NONPROMO,no_promo,108015135,RIN DET POW ADVANCE 1Kg,152.0,Payback,1
195,BBID_2043300,1991-10-09,male,GUJARAT,395004.0,2016-05-05,2906,BB-INDORE-TREASURE ISLAND,5,1692,0001133910,HO 99.0 FLAT Cream Biscuits,108027348,LOTTE CRM BISC CHOCO PIE 336g,99.0,Payback,1
196,BBID_2043310,1980-07-06,male,MADHYA PRADESH,452005.0,2016-06-19,2655,BB-INDORE-MALHAR MEGA MALL,10,43822,NONPROMO,no_promo,1000497908003,"SS16-WSNSYN-L1081-H&S, 39, BEIGE",499.0,Payback,1
197,BBID_2043326,1982-11-08,female,no_state,625203.0,2016-01-28,4986,BB-MADURAI-KOCHADAI VILLAGE,11,56641,NONPROMO,no_promo,300145512,DURGA NAMK OTTU PAKKODA 175g,48.0,Payback,4
198,BBID_2043330,1993-05-29,male,MADHYA PRADESH,457001.0,2017-05-05,2655,BB-INDORE-MALHAR MEGA MALL,8,87903,0001283170,IZ 10 %DIS REG Soaps,108010135,HAMAM SOAP 150G,37.8,Payback,2
199,BBID_2043333,1987-09-05,male,MADHYA PRADESH,452001.0,2017-02-12,2655,BB-INDORE-MALHAR MEGA MALL,10,64070,NONPROMO,no_promo,108017245,VIM UTENSL BAR 3*200g,48.0,Payback,2
200,BBID_2043334,1975-04-08,male,MADHYA PRADESH,452009.0,2017-03-02,2906,BB-INDORE-TREASURE ISLAND,10,49443,NONPROMO,no_promo,300791438,GH RICE BASMATI DIL KHUSH 5Kg,564.0,Payback,2
201,BBID_2043354,1978-05-28,male,MADHYA PRADESH,452016.0,2016-05-18,2906,BB-INDORE-TREASURE ISLAND,1,3229,NONPROMO,no_promo,1000077084,SOFRSH TRF BREAD WHITE 400g,24.0,Payback,1
202,BBID_2043355,1988-08-27,male,MADHYA PRADESH,452009.0,2016-07-30,2655,BB-INDORE-MALHAR MEGA MALL,3,28894,NONPROMO,no_promo,300987847,KNORR NDL SOUPY MAST MASALA PP 150g,30.0,Payback,1
203,BBID_2043357,1979-06-29,male,MAHARASHTRA,400065.0,2017-01-18,2655,BB-INDORE-MALHAR MEGA MALL,5,70468,NONPROMO,no_promo,300776411,BB-CB-27X30X208SWG NEW,7.0,Payback,2
204,BBID_2043357,1979-06-29,male,MAHARASHTRA,400065.0,2016-01-02,2655,BB-INDORE-MALHAR MEGA MALL,7,22809,0001071743,AZ 53 RS OFF Handwash VX HPC EX,1000074566,CRMT HW GERM CONTROL PP 900ml,99.0,Payback,1
205,BBID_2043398,1981-12-13,female,MADHYA PRADESH,452001.0,2017-03-22,2906,BB-INDORE-TREASURE ISLAND,10,54165,NONPROMO,no_promo,1000455815,STEEL GRIP INSULATION TAPE,12.0,Payback,2
206,BBID_2043403,1971-07-27,female,MADHYA PRADESH,452010.0,2016-12-05,2655,BB-INDORE-MALHAR MEGA MALL,7,73821,0001217154,HO 100 %OFF SCRACH CRD MCBV DEC AZ,1000652761,Dec'16 S.Crd-LED TV,0.0,Payback,2
207,BBID_2043403,1971-07-27,female,MADHYA PRADESH,452010.0,2017-02-17,2655,BB-INDORE-MALHAR MEGA MALL,11,80640,NONPROMO,no_promo,1000646078,CHUPA CHUPS SOUR BITE MIXED FRUIT 61.6gm,30.0,Payback,2
208,BBID_2043403,1971-07-27,female,MADHYA PRADESH,452010.0,2017-02-17,2655,BB-INDORE-MALHAR MEGA MALL,11,80640,NONPROMO,no_promo,1000564585,WB-1118 6 pcs Baby Fork Set,390.0,Payback,2
209,BBID_2043403,1971-07-27,female,MADHYA PRADESH,452010.0,2017-01-11,2655,BB-INDORE-MALHAR MEGA MALL,12,65079,0001233283,IZ 6% DISC WED FOOD EXC,300670040,GH FRUIT N NUT PREMIUM CASHEW 500g,601.6,Payback,2
210,BBID_2043430,1972-07-02,male,no_state,999999.0,2016-09-10,2655,BB-INDORE-MALHAR MEGA MALL,2,32481,NONPROMO,no_promo,300785148,BB-CB-20X25X168SWG-Suitable for ROI New,4.0,Payback,1
211,BBID_2043450,1967-09-13,male,MADHYA PRADESH,452007.0,2016-10-23,2906,BB-INDORE-TREASURE ISLAND,6,24245,NONPROMO,no_promo,300825596,TTRT WAFER BISCUIT STRAWBERY 75g,38.0,Payback,2
212,BBID_2043459,1988-11-11,female,MADHYA PRADESH,452001.0,2017-05-14,2906,BB-INDORE-TREASURE ISLAND,2,50849,NONPROMO,no_promo,108027976,MCCAINS FRNCH FRIES SUPER WEDGES 400g,105.0,Payback,2
213,BBID_2043463,1985-06-14,female,no_state,999999.0,2016-01-24,2655,BB-INDORE-MALHAR MEGA MALL,2,53242,NONPROMO,no_promo,1000017782,SUNSILK SHMP RADIANT SHINE BT 340ml,220.0,Payback,1
214,BBID_2043469,1986-11-18,male,MADHYA PRADESH,452009.0,2017-04-02,2906,BB-INDORE-TREASURE ISLAND,8,46164,NONPROMO,no_promo,108012040,LAKME FACEWASH STRAWBERRY 50M,99.0,Payback,2
215,BBID_2043472,1978-09-05,female,MADHYA PRADESH,452016.0,2016-07-24,2655,BB-INDORE-MALHAR MEGA MALL,13,38154,NONPROMO,no_promo,1000494206,AER TOIL FRESH POCKET TANGY DELIGHT 10g,49.0,Payback,1
216,BBID_2043489,1966-11-23,male,MADHYA PRADESH,452004.0,2015-12-31,2655,BB-INDORE-MALHAR MEGA MALL,1,24694,0001069319,AZ 40% OFF MENS CAUSAL BOTTOMWARE,1000225836001,"SPTS-3151-CR-11-A-FS-R, L, BLACK GRINDLE",314.37,Payback,1
217,BBID_2043514,1981-07-25,male,no_state,999999.0,2017-01-12,2906,BB-INDORE-TREASURE ISLAND,5,44718,NONPROMO,no_promo,300205252,BINGO WFR TOMATO MADNESS PP 45g,20.0,Payback,2
218,BBID_2043557,1979-06-01,male,MADHYA PRADESH,452001.0,2015-08-14,2655,BB-INDORE-MALHAR MEGA MALL,10,1265,NONPROMO,no_promo,300645627,HIMALAYA FW FAIRNESS KESAR 100ml,110.0,Payback,1
219,BBID_2043577,1990-01-25,female,no_state,999999.0,2015-10-05,2655,BB-INDORE-MALHAR MEGA MALL,13,8004,NONPROMO,no_promo,108008866,DOVE SOAP MOISTURE CREAM 3*100g,184.0,Payback,1
220,BBID_2043600,1976-10-02,female,MADHYA PRADESH,452001.0,2016-06-05,2906,BB-INDORE-TREASURE ISLAND,10,4366,NONPROMO,no_promo,108043772,SUNSILK SHAMPOOS BLACK SHINE 340ml,190.0,Payback,1
221,BBID_2043611,1974-06-11,female,MADHYA PRADESH,452014.0,2016-12-20,2906,BB-INDORE-TREASURE ISLAND,6,34788,NONPROMO,no_promo,300776411,BB-CB-27X30X208SWG NEW,7.0,Payback,2
222,BBID_2043635,1971-07-17,female,MADHYA PRADESH,452014.0,2016-11-01,2655,BB-INDORE-MALHAR MEGA MALL,18,29374,NONPROMO,no_promo,1000203583,TIC TAC GUM JUST KIDDING PP 24.5g 17,30.0,Payback,2
223,BBID_2043640,1955-05-16,female,MADHYA PRADESH,452009.0,2016-06-28,2906,BB-INDORE-TREASURE ISLAND,10,7509,NONPROMO,no_promo,300024993,VASELINE BODY LTN ALOE COOL & FRESH 100m,100.0,Payback,1
224,BBID_2043667,1971-10-19,male,no_state,431001.0,2017-01-14,2655,BB-INDORE-MALHAR MEGA MALL,5,70011,NONPROMO,no_promo,500096181,FB SIS NAMKEENS,130.0,Payback,2
225,BBID_2043667,1971-10-19,male,no_state,431001.0,2016-08-28,2906,BB-INDORE-TREASURE ISLAND,10,18942,NONPROMO,no_promo,300176422,3M MAGIC TAPE 3/4 X 32.9 MTRS W DISP,140.0,Payback,1
226,BBID_2043683,1993-03-27,no_gender,MADHYA PRADESH,454001.0,2017-06-22,2655,BB-INDORE-MALHAR MEGA MALL,4,65276,NONPROMO,no_promo,208001962,LETTUCE ROQUETTE,51.8,Payback,2
227,BBID_2043684,1986-06-28,female,no_state,999999.0,2016-04-12,2655,BB-INDORE-MALHAR MEGA MALL,5,36322,0001115885,HO 11.0 Rs OFF Hair Colours,300053834,STREAX HRCLR DARKEST BROWN 3 50m,114.0,Payback,1
228,BBID_2043690,1983-10-03,male,MADHYA PRADESH,452001.0,2016-04-24,2655,BB-INDORE-MALHAR MEGA MALL,4,52106,NONPROMO,no_promo,300785150,BB-CB-27X30X168SWG-Suitable for ROI New,12.0,Payback,1
